iso3,country,year,energy_ej,energy_growth_pct,gdp_growth_pct,gdp_growth_pct_w,energy_growth_pct_w
SGP,Singapore,1984,0.500769104954088,5.13255019894232,8.79228623912258,8.79228623912258,5.13255019894232
SGP,Singapore,1985,0.510817113594385,2.00651528636495,-0.622701650113178,-0.622701650113178,2.00651528636495
SGP,Singapore,1986,0.593121801270172,16.1123590978867,1.34281041445439,1.34281041445439,16.1123590978867
SGP,Singapore,1987,0.623652131820563,5.14739645128715,10.7979324702818,10.7979324702818,5.14739645128715
SGP,Singapore,1988,0.721546598186251,15.6969665252189,11.2635921338201,11.2635921338201,15.6969665252189
SGP,Singapore,1989,0.822735188063234,14.0238468494399,10.158828638789,10.158828638789,14.0238468494399
SGP,Singapore,1990,0.983172948006541,19.500534591329,9.82089955731771,9.82089955731771,19.500534591329
SGP,Singapore,1991,1.00193380587734,1.90819508498901,6.68839753958388,6.68839753958388,1.90819508498901
SGP,Singapore,1992,1.07491489563836,7.28402308944045,6.63980556949562,6.63980556949562,7.28402308944045
SGP,Singapore,1993,1.17436293384526,9.25171272725198,11.459650875246,11.459650875246,9.25171272725198
SGP,Singapore,1994,1.34310065617319,14.3684475612176,11.0956893100227,11.0956893100227,14.3684475612176
SGP,Singapore,1995,1.40018717347994,4.25035287149631,7.1754011209104,7.1754011209104,4.25035287149631
SGP,Singapore,1996,1.41291769346208,0.90920129988783,7.47139086002016,7.47139086002016,0.90920129988783
SGP,Singapore,1997,1.48608230613172,5.17826431137456,8.31620911124509,8.31620911124509,5.17826431137456
SGP,Singapore,1998,1.50663339160383,1.38290358396107,-2.19101500611237,-2.19101500611237,1.38290358396107
SGP,Singapore,1999,1.49157427810133,-0.999520758428951,5.71837175710774,5.71837175710774,-0.999520758428951
SGP,Singapore,2000,1.59485195763409,6.92407217320963,9.03831632555174,9.03831632555174,6.92407217320963
SGP,Singapore,2001,1.80259382259101,13.0257773433149,-1.07086275100431,-1.07086275100431,13.0257773433149
SGP,Singapore,2002,1.73606454001856,-3.69075283287162,3.92336076701987,3.92336076701987,-3.69075283287162
SGP,Singapore,2003,1.63538575422717,-5.7992536262685,4.54825542643247,4.54825542643247,-5.7992536262685
SGP,Singapore,2004,1.83347800537013,12.1128761597024,9.93998268434986,9.93998268434986,12.1128761597024
SGP,Singapore,2005,1.9324369901442,5.3973368911014,7.36632239250765,7.36632239250765,5.3973368911014
SGP,Singapore,2006,2.12752790852392,10.095590147297,9.0067660787172,9.0067660787172,10.095590147297
SGP,Singapore,2007,2.2874627620331,7.51740331435409,9.02151951268928,9.02151951268928,7.51740331435409
SGP,Singapore,2008,2.43951605826442,6.64724684288063,1.86348345462002,1.86348345462002,6.64724684288063
SGP,Singapore,2009,2.6219756162609,7.47933416459208,0.127953382778423,0.127953382778423,7.47933416459208
SGP,Singapore,2010,2.78393459069775,6.17698247963956,14.5197497108993,14.5197497108993,6.17698247963956
SGP,Singapore,2011,2.88919305076706,3.78092432275596,6.21493416858996,6.21493416858996,3.78092432275596
SGP,Singapore,2012,2.89560234872624,0.221836957467381,4.43549759378539,4.43549759378539,0.221836957467381
SGP,Singapore,2013,2.9249673858285,1.01412533786518,4.81763099120647,4.81763099120647,1.01412533786518
SGP,Singapore,2014,2.98185287229717,1.94482464126895,3.93554027709013,3.93554027709013,1.94482464126895
SGP,Singapore,2015,3.16225047688931,6.04984928224073,2.97679931634816,2.97679931634816,6.04984928224073
SGP,Singapore,2016,3.33630511257797,5.5041381750341,3.91095306322597,3.91095306322597,5.5041381750341
SGP,Singapore,2017,3.42000893317163,2.50887786845662,4.32679370770517,4.32679370770517,2.50887786845662
SGP,Singapore,2018,3.42214123532176,0.0623478532306931,3.18660848474066,3.18660848474066,0.0623478532306931
SGP,Singapore,2019,3.34684575535357,-2.20024466527053,1.15877947300105,1.15877947300105,-2.20024466527053
SGP,Singapore,2020,3.27786519937217,-2.06106169879676,-3.61084281729912,-3.61084281729912,-2.06106169879676
SGP,Singapore,2021,3.27857015747577,0.0215066227779115,10.1410845197189,10.1410845197189,0.0215066227779115
SGP,Singapore,2022,3.17464710772038,-3.16976745238866,4.01027884472305,4.01027884472305,-3.16976745238866
SGP,Singapore,2023,3.4704793645069,9.31858712948268,1.45026775889556,1.45026775889556,9.31858712948268
SVK,Slovakia,1991,0.799878368154168,-10.5355032829005,-14.5738026728364,-12.8857220264723,-10.5355032829005
SVK,Slovakia,1992,0.769472138956189,-3.80135660727338,-6.72148858941291,-6.72148858941291,-3.80135660727338
SVK,Slovakia,1993,0.755913998931646,-1.76200532002819,1.90132875267945,1.90132875267945,-1.76200532002819
SVK,Slovakia,1994,0.744635734707117,-1.49200361952142,6.20553051900097,6.20553051900097,-1.49200361952142
SVK,Slovakia,1995,0.755097415298223,1.40493936880712,5.8434942995337,5.8434942995337,1.40493936880712
SVK,Slovakia,1996,0.760328724980354,0.692799309883041,6.11957878556557,6.11957878556557,0.692799309883041
SVK,Slovakia,1997,0.746356997638941,-1.83759035827227,5.48584018546274,5.48584018546274,-1.83759035827227
SVK,Slovakia,1998,0.754275292158127,1.06092587652225,3.8261077356061,3.8261077356061,1.06092587652225
SVK,Slovakia,1999,0.760656073689461,0.845948634095817,-0.473261209621023,-0.473261209621023,0.845948634095817
SVK,Slovakia,2000,0.78568996861577,3.29109249136552,0.78922447792511,0.78922447792511,3.29109249136552
SVK,Slovakia,2001,0.808409408899024,2.89165462087813,2.92516077248484,2.92516077248484,2.89165462087813
SVK,Slovakia,2002,0.81513651804562,0.832141372000739,4.41725348271524,4.41725348271524,0.832141372000739
SVK,Slovakia,2003,0.791578728050808,-2.89004227798475,4.85669851591308,4.85669851591308,-2.89004227798475
SVK,Slovakia,2004,0.774154848877515,-2.20115555861361,5.38949856996767,5.38949856996767,-2.20115555861361
SVK,Slovakia,2005,0.814562810293864,5.2196225955232,6.48493222274387,6.48493222274387,5.2196225955232
SVK,Slovakia,2006,0.792642562733818,-2.69104448214851,8.92568704770231,8.92568704770231,-2.69104448214851
